wall_clock_latency,server_e2e_latency,prompt_tokens,cached_tokens,cached_tokens_device,cached_tokens_host,completion_tokens,request_id,prompt_char_len,trial,probe_index,probe_candidate,ground_truth_index,ground_truth_candidate
0.077361267991364,0.0740639150608331,181,179,179,0,1,74dfe3317e2345d9b5ee3ec3e93f2a46,1098,13,3,904271,0,482913
0.07737955707125366,0.07409313088282943,181,179,179,0,1,c5108de8522e4e54b20ae0458885f686,1098,14,0,482913,1,719045
0.08044652384705842,0.0771599868312478,181,180,180,0,1,02fea75ab6ad4a2c9ad8a23a0c6c8614,1098,14,1,719045,1,719045
0.07696468895301223,0.07372116018086672,181,179,179,0,1,fb9ff3048b684aea99968ab69be4b25c,1098,14,2,356820,1,719045
0.07666308688931167,0.07339034182950854,181,179,179,0,1,57be610428904b0eb97ac60cc3e6c993,1098,14,3,904271,1,719045
0.07936571585014462,0.07612605788744986,181,180,180,0,1,a99d78889aca40d3b8ddaf5e92e340ab,1098,15,0,482913,0,482913
0.07748979702591896,0.0738288729917258,181,179,179,0,1,151a64e8b14a4d528421a46f1ca6f822,1098,15,1,719045,0,482913
0.07743232510983944,0.07425343710929155,181,179,179,0,1,4978a3c903de41c9a808d8d0b051d8c8,1098,15,2,356820,0,482913
0.07751794089563191,0.07400128990411758,181,179,179,0,1,d0e5a2bf7624489f97691642e7cf7de4,1098,15,3,904271,0,482913
0.08047215593978763,0.07695056102238595,181,180,180,0,1,db524f3dab7f40269317dc40123879ab,1098,16,0,482913,0,482913
0.07715974608436227,0.07323792390525341,181,179,179,0,1,5fa23de324fa4a428f1d218c70f0bd66,1098,16,1,719045,0,482913
0.07626647595316172,0.073070771060884,181,179,179,0,1,57e2f9e9e07144cbb97f24259c537819,1098,16,2,356820,0,482913
0.07637668494135141,0.07312435610219836,181,179,179,0,1,6f32761cf6304ae5986b2a552ae2cf8c,1098,16,3,904271,0,482913
0.07842498878017068,0.07489465712569654,181,179,179,0,1,8a978623313a41b7ae9fd16ee0ea414a,1098,17,0,482913,3,904271
0.07686310401186347,0.07358112721703947,181,179,179,0,1,62526c5b2aa04911b46874a5a024f67b,1098,17,1,719045,3,904271
0.07735320390202105,0.07369815208949149,181,179,179,0,1,ed3e592cfb9648d28fda2785318ccba2,1098,17,2,356820,3,904271
0.07982867886312306,0.07614055508747697,181,180,180,0,1,2749e8aa5a3a48ce850b1e7ca2620628,1098,17,3,904271,3,904271
0.08125277096405625,0.07762061501853168,181,179,179,0,1,4feff4e0e3bd4a6f93525d13e4b8c1f9,1098,18,0,482913,3,904271
0.07683342415839434,0.07320050010457635,181,179,179,0,1,42c9a73cd08a4af3964a3bf04512f45c,1098,18,1,719045,3,904271
0.07807616982609034,0.0743454850744456,181,179,179,0,1,1358abc51adc430cae0c5edd716ffd77,1098,18,2,356820,3,904271
0.07926358794793487,0.07570298411883414,181,180,180,0,1,a32163164a2545f39943967c9975ba89,1098,18,3,904271,3,904271
0.07727672392502427,0.07366808783262968,181,179,179,0,1,fe4dadaf11594d758e2e69e3fbe7f978,1098,19,0,482913,1,719045
0.09075799607671797,0.08699478302150965,181,180,180,0,1,0b93b818f6a14642940fff5acbdc5504,1098,19,1,719045,1,719045
0.07808905001729727,0.07424548408016562,181,179,179,0,1,6460bafc0e44476ebb3486d18963f8e6,1098,19,2,356820,1,719045
0.0783027799334377,0.07479019300080836,181,179,179,0,1,83f929ba5133485b942fa47364857e25,1098,19,3,904271,1,719045
0.07730232505127788,0.07365552801638842,181,179,179,0,1,42f8009602d048d7bf87d0ad5231852b,1098,20,0,482913,3,904271
0.07770231110043824,0.07373295282013714,181,179,179,0,1,553ec07de4284ef19cf9ea3d15cec986,1098,20,1,719045,3,904271
0.07737101288512349,0.07378378580324352,181,179,179,0,1,babb9396a2144665b26e15579655360e,1098,20,2,356820,3,904271
0.07970867911353707,0.07615758012980223,181,180,180,0,1,a295fdafe32547dab8f96cb69bc3237a,1098,20,3,904271,3,904271
0.07739333296194673,0.07384095387533307,181,179,179,0,1,a460f1c972384c07802af3db0a8108af,1098,21,0,482913,2,356820
0.07699316996149719,0.07327739801257849,181,179,179,0,1,12fb305262ec4d3ca4456d2424cde730,1098,21,1,719045,2,356820
0.08080278290435672,0.07743240613490343,181,180,180,0,1,0c4bb32b122f466792f9bee7b1bc08c1,1098,21,2,356820,2,356820
0.07888977602124214,0.07506872294470668,181,179,179,0,1,d254435b4c004332be106de8d4313bab,1098,21,3,904271,2,356820
0.07866222294978797,0.07488913787528872,181,179,179,0,1,ec1eabf302df4f94b972909768bb60ca,1098,22,0,482913,3,904271
0.07743568602018058,0.07364288810640574,181,179,179,0,1,b7548fb43efe4a31a3b6ca6852bbf379,1098,22,1,719045,3,904271
0.08717732899822295,0.0834296839311719,181,179,179,0,1,7cbc3bc151464a0099a448bfecb742e6,1098,22,2,356820,3,904271
0.08079579100012779,0.07697579404339194,181,180,180,0,1,427c29a03ce54d23ac54a4846bad0ad1,1098,22,3,904271,3,904271
0.07681323308497667,0.07300549186766148,181,179,179,0,1,390e6a065afe435c9e77c16575474ad8,1098,23,0,482913,3,904271
0.07659499091096222,0.07288771495223045,181,179,179,0,1,f6a4bb71cd9d4d99aad974b2d963f415,1098,23,1,719045,3,904271
0.07728253304958344,0.0734504871070385,181,179,179,0,1,0a19bb07bdd44e80bf8027a3591e8082,1098,23,2,356820,3,904271
0.07995357690379024,0.0764327181968838,181,180,180,0,1,5d6fc9ba19d44c668011d4bc36dedb50,1098,23,3,904271,3,904271
0.07796181784942746,0.07414589985273778,181,179,179,0,1,13ccf3d85b21434b8b5398bc545492a8,1098,24,0,482913,3,904271
0.0769064340274781,0.07352551212534308,181,179,179,0,1,1f92c07cbb2d4316be71e124eb32e703,1098,24,1,719045,3,904271
0.07715961895883083,0.07396687497384846,181,179,179,0,1,7e41cf444c1b4def860f8263857ed740,1098,24,2,356820,3,904271
0.0810048810672015,0.07725822879001498,181,180,180,0,1,a25d8669ed9348ada87f7d110366d137,1098,24,3,904271,3,904271
0.07853764714673162,0.07495004986412823,181,179,179,0,1,a71d8aeb864a4977917f366473700335,1098,25,0,482913,1,719045
0.08048759703524411,0.07692190585657954,181,180,180,0,1,33718cffb1dc4fba9e58fa6beea48a3d,1098,25,1,719045,1,719045
0.07721758796833456,0.07386404206044972,181,179,179,0,1,a38ff9477f4a4e1395785c66e353797e,1098,25,2,356820,1,719045
0.07732237107120454,0.07348666689358652,181,179,179,0,1,65da656518854f2c9f7230f1f62ab5c7,1098,25,3,904271,1,719045
0.07941030408255756,0.07564564095810056,181,180,180,0,1,1ea3575a8617456194c1ae5603168d6c,1098,26,0,482913,0,482913
0.07824746891856194,0.07476309803314507,181,179,179,0,1,feef5255c37f48df9b5d7ffcdc2ca991,1098,26,1,719045,0,482913
0.07741406420245767,0.07362304907292128,181,179,179,0,1,eaeafcad4c6a46718f0d8171dc61284b,1098,26,2,356820,0,482913
0.08208672306500375,0.07903998997062445,181,179,179,0,1,6bc61e2c13b643969dae7f631f0f4e9a,1098,26,3,904271,0,482913
0.08086124807596207,0.07735692407004535,181,180,180,0,1,7d0405a2c1f647e19f2398b7d3fea9f1,1098,27,0,482913,0,482913
0.07684427499771118,0.07332249591127038,181,179,179,0,1,b5d9f873e70844fba762225f38312900,1098,27,1,719045,0,482913
