wall_clock_latency,server_e2e_latency,prompt_tokens,cached_tokens,cached_tokens_device,cached_tokens_host,completion_tokens,request_id,prompt_char_len,request_index,condition,label
0.0818634838797152,0.07894401531666517,191,190,190,0,1,03dd2f3765f7482bbada29183e0378cf,1146,36,salted,salted
0.08262833580374718,0.07966942526400089,191,190,190,0,1,51c5440d673842a9ac6d49350a4664ea,1146,37,salted,salted
0.08105309680104256,0.07813066616654396,191,190,190,0,1,486236f9fdc74cf38e7686036b11e43e,1146,38,salted,salted
0.08187855686992407,0.07888617506250739,191,190,190,0,1,bee2826390594d1e92a7522ada6d870c,1146,39,salted,salted
0.09236838342621922,0.08941054483875632,191,190,190,0,1,05fd3560a2a4486a9b58e6d5ac4fe66d,1146,40,salted,salted
0.08746956009417772,0.08457201020792127,191,190,190,0,1,8c6c5d24efbd4e1898a903be2399a5b1,1146,41,salted,salted
0.08109786501154304,0.07833126001060009,191,190,190,0,1,174107faa95347afbbda120c87d8deac,1146,42,salted,salted
0.08199305413290858,0.07892932696267962,191,190,190,0,1,13d00e078df641bf8890aba2d4c3f8aa,1146,43,salted,salted
0.0800083396025002,0.07726402301341295,191,190,190,0,1,4d6671b419aa4a24b2b07799a4e8a0db,1146,44,salted,salted
0.08011987619102001,0.07711251778528094,191,190,190,0,1,5a64c9750f6347b3b2c939cab140884d,1146,45,salted,salted
0.08166753314435482,0.07871762989088893,191,190,190,0,1,8b298d72e9e0416cac93db3bbb3f37fb,1146,46,salted,salted
0.0921606719493866,0.0891008167527616,191,190,190,0,1,db281519d9eb4006940d06bf74cba042,1146,47,salted,salted
0.08114573871716857,0.07815583515912294,191,190,190,0,1,0ca7f87b59464381a365baea3e836f3a,1146,48,salted,salted
0.08118471503257751,0.07823340408504009,191,190,190,0,1,97a21b7a3510415184b1ac039c63429e,1146,49,salted,salted
0.08008878957480192,0.07712791208177805,191,190,190,0,1,163a8a2fab464b15a417e4f447507755,1146,50,salted,salted
0.07938363403081894,0.07658142922446132,191,190,190,0,1,b7e37cb2e60444eead4a27e04bfbb2cc,1146,51,salted,salted
0.0797487236559391,0.07675043819472194,191,190,190,0,1,77f9712ea18443d8b3d0aa505e1d68e9,1146,52,salted,salted
0.08229665691033006,0.07952377898618579,191,190,190,0,1,8297d6c6a419452d83862d47eee08799,1146,53,salted,salted
0.08195369504392147,0.07921582600101829,191,190,190,0,1,693e167301244e5d8a862e1d5b73afbd,1146,54,salted,salted
0.08132734009996057,0.078411933965981,191,190,190,0,1,d6886da66f664eb1a116f4eb3fbb6ce6,1146,55,salted,salted
0.08272177865728736,0.0788035518489778,191,190,190,0,1,7242c1a5af214de19f82a6a23072d9af,1146,56,salted,salted
0.0810900442302227,0.07798804389312863,191,190,190,0,1,2f7a91577391436ca23b2e8f6ee3e49b,1146,57,salted,salted
0.08292826032266021,0.07984326919540763,191,190,190,0,1,4bb3b804338744e0b9c614893a5b457f,1146,58,salted,salted
0.08044032799080014,0.07738868100568652,191,190,190,0,1,372c1ad5bc674a0baff41973b0b8860e,1146,59,salted,salted
